customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
CUST07145,Male,0,Yes,Yes,35,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,98.24,3505.23,Yes
CUST07146,Male,0,Yes,No,16,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,80.83,2582.01,Yes
CUST07147,Male,0,Yes,No,40,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,No,Electronic check,53.8,2562.63,No
CUST07148,Female,0,Yes,No,29,Yes,Yes,Fiber optic,No internet service,Yes,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),81.41,891.53,No
CUST07149,Male,1,No,No,51,Yes,No phone service,Fiber optic,Yes,No,No,Yes,Yes,No internet service,Month-to-month,Yes,Electronic check,26.67,937.37,No
CUST07150,Female,1,No,No,19,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,One year,Yes,Credit card (automatic),38.6,2020.66,No
CUST07151,Female,0,Yes,No,35,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,113.12,4874.75,Yes
CUST07152,Female,0,No,Yes,65,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,No,Electronic check,112.19,6101.3,No
CUST07153,Male,0,No,No,44,Yes,Yes,DSL,Yes,No,No,Yes,No internet service,No internet service,Month-to-month,No,Electronic check,57.57,3678.23,Yes
CUST07154,Male,0,Yes,No,3,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,45.62,1469.38,Yes
CUST07155,Female,0,Yes,No,49,No,Yes,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,106.4,5559.75,Yes
CUST07156,Male,0,No,No,54,Yes,Yes,No,Yes,Yes,No,No,No internet service,No internet service,Two year,No,Bank transfer (automatic),103.08,3077.17,No
CUST07157,Female,1,No,No,58,Yes,No,Fiber optic,No,Yes,No internet service,Yes,No,Yes,Month-to-month,Yes,Mailed check,117.95,7395.67,No
CUST07158,Male,0,No,Yes,41,No,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),58.97,1881.55,No
CUST07159,Male,0,Yes,No,1,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),97.45,4788.67,Yes
CUST07160,Female,0,No,No,45,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,82.29,125.26,Yes
CUST07161,Female,0,No,No,1,Yes,No,DSL,No,Yes,No internet service,Yes,No,No,One year,Yes,Mailed check,29.85,874.06,No
CUST07162,Female,0,Yes,No,49,No,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,No,Mailed check,94.63,3794.25,No
CUST07163,Male,0,No,Yes,0,Yes,Yes,Fiber optic,Yes,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,41.2,1916.67,Yes
CUST07164,Female,0,Yes,Yes,12,Yes,No,DSL,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,45.12,611.98,Yes
CUST07165,Male,0,Yes,No,69,No,No phone service,DSL,No,No,No,No,No,Yes,Two year,Yes,Electronic check,110.82,5109.76,No
CUST07166,Male,0,No,No,21,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,58.88,3185.75,Yes
CUST07167,Male,0,Yes,Yes,16,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Credit card (automatic),102.87,2148.6,No
CUST07168,Female,0,Yes,No,58,Yes,No,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),57.58,1502.01,Yes
CUST07169,Female,0,No,Yes,69,Yes,Yes,Fiber optic,Yes,No,No internet service,No,No,No internet service,Month-to-month,Yes,Electronic check,40.7,2670.79,Yes
CUST07170,Female,0,Yes,No,2,Yes,Yes,Fiber optic,No,No internet service,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),39.65,665.76,Yes
CUST07171,Male,0,No,Yes,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,No,No,Two year,No,Electronic check,62.11,1681.85,No
CUST07172,Male,0,Yes,Yes,48,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,Two year,No,Electronic check,57.72,3013.75,No
CUST07173,Female,1,Yes,No,49,Yes,Yes,DSL,Yes,No,Yes,No internet service,No,Yes,Two year,No,Electronic check,46.83,694.55,No
CUST07174,Male,0,No,No,34,Yes,Yes,DSL,No,No,Yes,No internet service,No,Yes,Two year,Yes,Electronic check,56.21,2073.42,Yes
CUST07175,Male,1,No,No,22,Yes,No phone service,No,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,34.21,1846.14,Yes
CUST07176,Female,0,No,No,71,Yes,No,DSL,No,No internet service,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),21.49,120.29,No
CUST07177,Female,0,Yes,Yes,6,No,Yes,DSL,No,No,Yes,No,No,Yes,One year,No,Electronic check,78.63,1433.59,No
CUST07178,Female,1,No,Yes,49,Yes,No,DSL,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,118.77,4939.86,Yes
CUST07179,Male,0,Yes,No,9,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No internet service,Two year,No,Electronic check,46.81,904.28,No
CUST07180,Male,0,No,Yes,54,Yes,Yes,Fiber optic,No,No,Yes,No internet service,Yes,Yes,One year,No,Mailed check,47.39,2791.61,No
CUST07181,Male,0,Yes,No,18,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),117.94,5738.41,Yes
CUST07182,Male,1,No,No,22,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),90.89,3481.55,No
CUST07183,Male,0,Yes,No,63,Yes,No,Fiber optic,No,Yes,No,No,Yes,No internet service,Two year,No,Mailed check,115.23,1303.45,No
CUST07184,Female,0,No,Yes,32,Yes,No,DSL,Yes,Yes,No,Yes,No internet service,No,Month-to-month,Yes,Electronic check,36.74,1800.1,Yes
CUST07185,Male,0,Yes,No,65,Yes,No,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),27.98,359.0,No
CUST07186,Male,1,Yes,Yes,8,Yes,No,DSL,No,Yes,No,Yes,No internet service,No,Month-to-month,No,Mailed check,40.49,2736.46,No
CUST07187,Male,0,Yes,No,28,No,No,DSL,Yes,No,No,Yes,Yes,No internet service,One year,No,Electronic check,89.33,559.18,No
CUST07188,Female,0,Yes,Yes,17,Yes,No,DSL,No,No,No,No,Yes,No internet service,Month-to-month,No,Electronic check,111.69,3310.01,Yes
CUST07189,Female,0,No,Yes,70,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),22.37,473.04,No
CUST07190,Female,0,Yes,Yes,28,Yes,No,Fiber optic,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,74.04,3587.76,No
CUST07191,Male,0,No,Yes,60,Yes,Yes,Fiber optic,No,No,Yes,No internet service,No,No,Month-to-month,Yes,Electronic check,23.84,1158.52,Yes
CUST07192,Female,0,Yes,No,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,No internet service,Month-to-month,Yes,Electronic check,114.27,6218.95,Yes
CUST07193,Female,0,No,Yes,68,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No internet service,One year,No,Bank transfer (automatic),53.46,3014.25,No
CUST07194,Female,0,Yes,Yes,55,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.43,1708.61,No
CUST07195,Male,0,Yes,No,51,Yes,No,DSL,No,Yes,No internet service,No internet service,Yes,No,One year,Yes,Electronic check,40.27,1870.46,No
CUST07196,Female,0,No,Yes,14,Yes,No phone service,No,Yes,Yes,Yes,Yes,No,Yes,Two year,No,Credit card (automatic),60.17,1017.79,Yes
CUST07197,Male,0,No,No,19,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,89.25,3699.13,Yes
CUST07198,Male,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No,No internet service,No,No internet service,One year,No,Credit card (automatic),90.91,3172.45,Yes
CUST07199,Female,0,No,No,24,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),108.28,6180.58,No
CUST07200,Male,1,No,Yes,56,Yes,No phone service,No,No,No internet service,No,Yes,Yes,No internet service,Two year,Yes,Mailed check,94.58,2258.07,No
CUST07201,Female,0,No,Yes,20,Yes,No phone service,DSL,Yes,Yes,No,No,No,No,Month-to-month,Yes,Mailed check,54.86,197.16,Yes
CUST07202,Male,0,Yes,Yes,4,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,59.75,1626.91,Yes
CUST07203,Female,0,No,Yes,8,Yes,Yes,DSL,Yes,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Mailed check,83.07,5053.17,Yes
CUST07204,Female,0,Yes,No,10,Yes,No phone service,DSL,No,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Electronic check,69.74,2288.15,No
CUST07205,Female,1,No,Yes,64,Yes,Yes,Fiber optic,Yes,Yes,No internet service,No,No internet service,Yes,Two year,No,Bank transfer (automatic),42.1,2487.88,No
CUST07206,Male,1,No,No,62,Yes,No,Fiber optic,No,Yes,No internet service,No,No,Yes,One year,Yes,Electronic check,67.0,1263.98,No
CUST07207,Female,0,Yes,No,25,No,Yes,No,No,No,Yes,No,Yes,Yes,Two year,Yes,Electronic check,71.37,1314.1,No
CUST07208,Male,0,No,No,18,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),75.01,1487.6,Yes
CUST07209,Female,0,No,No,15,Yes,No phone service,DSL,No,Yes,Yes,No internet service,No,Yes,Two year,Yes,Credit card (automatic),32.04,1712.89,Yes
CUST07210,Male,0,No,Yes,55,Yes,Yes,Fiber optic,No,No internet service,No,Yes,Yes,No,One year,No,Electronic check,49.06,1948.94,No
CUST07211,Male,0,No,Yes,67,Yes,No,Fiber optic,No internet service,Yes,No,Yes,Yes,No,One year,No,Electronic check,116.39,5980.4,No
CUST07212,Female,0,No,Yes,29,Yes,Yes,Fiber optic,No internet service,No,No,No,No,No,One year,Yes,Electronic check,112.64,3132.6,Yes
CUST07213,Female,0,No,Yes,6,Yes,Yes,No,No,No,Yes,Yes,No internet service,Yes,Month-to-month,No,Bank transfer (automatic),40.12,1315.3,No
CUST07214,Female,0,No,Yes,11,Yes,Yes,No,No,Yes,No,Yes,No,Yes,One year,Yes,Bank transfer (automatic),71.09,2466.61,No
CUST07215,Female,0,Yes,Yes,23,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Mailed check,43.42,1572.29,No
CUST07216,Female,0,Yes,No,21,Yes,No,DSL,Yes,Yes,Yes,No internet service,No,No,One year,No,Electronic check,103.36,2236.13,Yes
CUST07217,Male,0,Yes,No,46,Yes,Yes,DSL,Yes,No,No,No,Yes,No internet service,Month-to-month,Yes,Mailed check,77.37,3821.75,No
CUST07218,Female,0,Yes,Yes,29,No,No phone service,Fiber optic,Yes,No internet service,No,No,No,No,Month-to-month,Yes,Mailed check,103.98,4087.81,Yes
CUST07219,Female,0,Yes,Yes,59,Yes,Yes,No,Yes,Yes,No internet service,No,Yes,No,One year,No,Credit card (automatic),59.8,2735.12,No
CUST07220,Male,0,No,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No internet service,Yes,No internet service,Two year,No,Bank transfer (automatic),55.52,454.56,No
CUST07221,Female,0,Yes,No,19,No,Yes,Fiber optic,No,Yes,No internet service,Yes,No internet service,No,Two year,No,Credit card (automatic),64.42,631.09,No
CUST07222,Female,0,Yes,Yes,25,Yes,No,Fiber optic,No,No internet service,No,No,No,Yes,Two year,No,Bank transfer (automatic),67.88,1988.14,Yes
CUST07223,Male,0,No,Yes,48,Yes,No,DSL,Yes,Yes,No,No internet service,No internet service,No,One year,No,Bank transfer (automatic),98.01,4387.45,No
CUST07224,Female,1,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,48.47,1039.12,No
CUST07225,Female,0,No,No,41,No,No,Fiber optic,Yes,Yes,No internet service,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),71.43,670.5,No
CUST07226,Female,0,No,No,5,Yes,No,DSL,No internet service,Yes,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),109.94,5786.27,Yes
CUST07227,Male,0,Yes,Yes,52,Yes,No phone service,Fiber optic,Yes,Yes,Yes,No,Yes,No,Two year,No,Bank transfer (automatic),60.37,3449.16,Yes
CUST07228,Female,1,Yes,No,33,Yes,Yes,Fiber optic,No,No internet service,Yes,No internet service,No,No internet service,Month-to-month,Yes,Electronic check,95.27,4459.97,Yes
CUST07229,Male,0,No,No,68,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),32.8,809.97,No
CUST07230,Female,0,No,No,9,Yes,Yes,DSL,No,No internet service,No,No,Yes,No,Month-to-month,Yes,Electronic check,29.98,1280.21,Yes
CUST07231,Male,0,Yes,Yes,27,No,No,DSL,No,Yes,No,No,No internet service,Yes,Month-to-month,No,Electronic check,50.88,1173.38,Yes
CUST07232,Female,0,No,Yes,2,Yes,No phone service,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),59.4,3482.62,Yes
CUST07233,Male,0,Yes,No,47,No,No,DSL,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,64.63,4509.91,No
CUST07234,Male,0,Yes,No,65,Yes,No,DSL,No internet service,Yes,No internet service,No,Yes,No,Two year,No,Bank transfer (automatic),81.71,874.99,No
CUST07235,Male,0,Yes,No,34,Yes,Yes,DSL,No internet service,No,No,No,Yes,Yes,One year,Yes,Electronic check,107.66,5909.91,No
CUST07236,Male,0,Yes,Yes,51,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,36.61,43.04,Yes
CUST07237,Male,0,No,No,61,Yes,No,Fiber optic,No,No internet service,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,21.68,693.28,Yes
CUST07238,Male,1,No,No,51,No,Yes,Fiber optic,Yes,No internet service,Yes,Yes,No,No internet service,Month-to-month,Yes,Electronic check,102.99,5573.4,Yes
CUST07239,Female,0,Yes,Yes,46,No,No,DSL,No,Yes,Yes,Yes,No,No internet service,One year,Yes,Mailed check,35.34,1842.08,No
CUST07240,Female,0,Yes,No,53,Yes,No phone service,DSL,Yes,No,No,No,Yes,No,One year,Yes,Electronic check,21.47,1446.05,No
CUST07241,Male,0,No,No,27,Yes,No,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,26.01,1696.73,No
CUST07242,Male,1,No,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,No internet service,Month-to-month,Yes,Electronic check,94.18,3394.97,Yes
CUST07243,Male,0,No,No,34,Yes,Yes,Fiber optic,No,No internet service,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),96.04,5736.6,Yes
CUST07244,Male,0,No,No,31,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,41.24,2955.01,No
CUST07245,Female,0,No,No,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,No internet service,Yes,One year,No,Bank transfer (automatic),50.34,2129.7,No
CUST07246,Male,0,Yes,No,15,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),69.05,3286.62,No
CUST07247,Female,0,Yes,Yes,15,Yes,Yes,DSL,No,No,No internet service,Yes,No internet service,No,One year,Yes,Electronic check,46.07,309.92,No
CUST07248,Female,0,Yes,Yes,50,Yes,Yes,DSL,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,107.06,7588.71,No
CUST07249,Male,0,Yes,Yes,66,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Two year,No,Credit card (automatic),48.6,3207.6,No
CUST07250,Male,1,No,No,53,Yes,No,DSL,No,No,No,No internet service,No,No,Two year,Yes,Electronic check,85.32,2932.6,No
CUST07251,Female,0,No,Yes,19,Yes,Yes,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Mailed check,30.2,1042.56,Yes
CUST07252,Female,0,Yes,Yes,32,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,No,No,Month-to-month,Yes,Mailed check,64.77,2734.71,Yes
CUST07253,Male,1,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,Yes,No,Two year,No,Electronic check,24.76,1304.45,Yes
CUST07254,Male,1,No,Yes,23,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,66.57,3485.89,No
CUST07255,Male,0,Yes,No,52,Yes,No,DSL,No internet service,No,Yes,No,Yes,Yes,Month-to-month,No,Electronic check,20.1,941.79,Yes
CUST07256,Female,1,Yes,No,63,Yes,Yes,Fiber optic,No,No,No internet service,No,Yes,No,Month-to-month,No,Bank transfer (automatic),22.13,474.0,Yes
CUST07257,Female,0,No,No,57,Yes,No,DSL,No,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,73.49,2909.82,No
CUST07258,Male,0,No,Yes,36,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,21.09,850.27,Yes
CUST07259,Female,1,No,Yes,11,Yes,No,DSL,Yes,No,No,No,No,Yes,Month-to-month,No,Mailed check,100.35,3560.14,No
CUST07260,Female,0,Yes,No,3,Yes,No,DSL,No,Yes,Yes,No internet service,Yes,No,One year,Yes,Electronic check,49.45,290.45,No
CUST07261,Male,0,No,Yes,30,Yes,Yes,DSL,Yes,Yes,Yes,No,No,No,Month-to-month,No,Credit card (automatic),31.79,2029.55,Yes
CUST07262,Male,0,No,No,37,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,No internet service,Month-to-month,Yes,Credit card (automatic),70.91,1695.92,Yes
CUST07263,Female,0,Yes,Yes,36,Yes,Yes,Fiber optic,No,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),98.32,4498.8,No
CUST07264,Female,0,No,Yes,13,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Credit card (automatic),109.03,4979.82,Yes
CUST07265,Male,0,Yes,Yes,23,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Mailed check,97.76,965.48,No
CUST07266,Male,1,Yes,Yes,9,Yes,No,Fiber optic,No,No,Yes,Yes,No internet service,Yes,Two year,Yes,Mailed check,77.93,5036.92,No
CUST07267,Male,0,Yes,Yes,37,Yes,No,Fiber optic,No,Yes,No,No,Yes,Yes,Two year,No,Mailed check,112.8,3010.44,No
CUST07268,Male,0,Yes,No,42,Yes,No,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),64.84,380.4,Yes
CUST07269,Male,1,No,Yes,36,Yes,No,DSL,No,Yes,Yes,No,Yes,No,Month-to-month,No,Electronic check,88.34,5798.63,No
CUST07270,Female,0,Yes,Yes,41,Yes,Yes,Fiber optic,No,No internet service,No,No,No,No internet service,Month-to-month,Yes,Electronic check,43.46,710.32,Yes
CUST07271,Female,0,No,Yes,31,Yes,Yes,DSL,Yes,Yes,No internet service,No,Yes,No,Month-to-month,Yes,Credit card (automatic),61.36,3266.28,Yes
CUST07272,Female,0,No,Yes,13,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),62.13,4280.42,No
CUST07273,Female,0,No,Yes,3,Yes,Yes,DSL,No,Yes,Yes,Yes,No,No,One year,No,Mailed check,22.42,386.11,Yes
CUST07274,Male,0,No,No,23,Yes,Yes,Fiber optic,No,No internet service,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,44.49,2267.45,No
CUST07275,Male,0,No,No,9,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,61.26,1282.99,Yes
CUST07276,Male,0,Yes,No,15,Yes,Yes,Fiber optic,No internet service,Yes,No,Yes,No,Yes,One year,No,Electronic check,62.41,3690.55,No
CUST07277,Female,0,No,Yes,38,Yes,No,Fiber optic,Yes,Yes,No internet service,Yes,Yes,No internet service,Month-to-month,No,Mailed check,111.56,6847.63,Yes
CUST07278,Female,0,Yes,Yes,17,No,Yes,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Electronic check,103.52,3950.04,No
CUST07279,Female,0,Yes,No,24,No,Yes,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),69.45,2707.77,No
CUST07280,Male,0,Yes,No,6,Yes,Yes,Fiber optic,No internet service,No,No,Yes,No,No internet service,One year,Yes,Electronic check,88.37,3542.54,Yes
CUST07281,Female,0,No,No,55,Yes,No,DSL,No internet service,No internet service,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,55.21,3296.27,No
CUST07282,Male,0,No,No,46,Yes,No,Fiber optic,No,No,No,No internet service,No,Yes,One year,No,Electronic check,39.71,383.62,No
CUST07283,Male,1,No,Yes,2,Yes,Yes,No,No,Yes,No,No internet service,Yes,No,Month-to-month,No,Electronic check,37.75,1078.81,Yes
CUST07284,Male,0,No,No,0,Yes,Yes,DSL,No,Yes,No,No,Yes,No internet service,One year,No,Credit card (automatic),26.52,460.83,No
CUST07285,Male,1,Yes,Yes,32,Yes,No,Fiber optic,No,Yes,Yes,No internet service,Yes,Yes,Month-to-month,No,Bank transfer (automatic),67.52,3793.59,Yes
CUST07286,Male,0,No,No,70,Yes,No,DSL,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),99.33,4381.84,Yes
CUST07287,Male,1,No,Yes,58,Yes,No,No,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,34.21,1216.91,Yes
CUST07288,Female,0,Yes,Yes,71,Yes,No,Fiber optic,No internet service,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),92.26,3015.94,No
CUST07289,Male,0,Yes,Yes,31,Yes,Yes,No,Yes,No,No,No internet service,Yes,No internet service,One year,Yes,Mailed check,68.7,4148.05,No
CUST07290,Male,0,Yes,No,16,Yes,No,DSL,Yes,No internet service,No internet service,No,Yes,No,Two year,No,Mailed check,51.68,752.03,Yes
CUST07291,Female,0,Yes,Yes,16,Yes,Yes,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),95.13,2821.77,Yes
CUST07292,Male,0,Yes,Yes,20,Yes,No,Fiber optic,No,No,No,No,No internet service,Yes,Two year,No,Electronic check,67.4,2896.5,No
CUST07293,Female,0,Yes,No,54,Yes,No,DSL,Yes,Yes,No,Yes,No,Yes,Month-to-month,No,Electronic check,72.12,988.29,No
CUST07294,Female,0,Yes,No,5,No,No,Fiber optic,Yes,No,No,No,No internet service,No,Two year,No,Electronic check,38.74,1236.22,No
CUST07295,Female,0,No,No,48,Yes,Yes,Fiber optic,No,No,No,Yes,No,No,Two year,Yes,Bank transfer (automatic),91.59,4485.25,No
CUST07296,Male,0,No,No,25,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),110.46,3561.96,Yes
CUST07297,Male,0,Yes,No,31,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,26.81,225.82,Yes
CUST07298,Female,0,Yes,No,71,Yes,Yes,No,Yes,Yes,No,Yes,No,No internet service,Month-to-month,No,Electronic check,49.48,2142.51,No
CUST07299,Male,0,No,Yes,43,No,No,Fiber optic,No,Yes,No internet service,Yes,Yes,No,Month-to-month,Yes,Electronic check,32.93,402.93,No
CUST07300,Male,0,Yes,Yes,58,Yes,No phone service,Fiber optic,No,Yes,No,No internet service,Yes,Yes,Two year,Yes,Bank transfer (automatic),23.88,548.87,No
CUST07301,Female,0,Yes,No,28,Yes,No,DSL,No,Yes,No,Yes,Yes,Yes,Month-to-month,No,Electronic check,28.81,139.81,No
CUST07302,Female,0,Yes,No,16,Yes,No phone service,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),54.82,1996.72,Yes
CUST07303,Male,0,Yes,Yes,17,Yes,Yes,Fiber optic,Yes,Yes,Yes,No internet service,No,Yes,Month-to-month,Yes,Electronic check,75.0,2343.13,Yes
CUST07304,Female,0,Yes,Yes,39,Yes,No,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,Yes,Electronic check,24.13,1343.94,No
CUST07305,Female,0,No,Yes,62,Yes,No phone service,Fiber optic,No,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),52.58,3061.7,No
CUST07306,Female,0,Yes,No,44,Yes,No,No,Yes,Yes,No internet service,No,No internet service,Yes,One year,Yes,Electronic check,76.66,4913.31,No
CUST07307,Male,1,Yes,Yes,2,Yes,No,Fiber optic,Yes,No,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),73.82,748.89,Yes
CUST07308,Male,0,Yes,Yes,2,Yes,Yes,No,Yes,Yes,No,No,No internet service,Yes,Month-to-month,Yes,Mailed check,115.67,2539.03,Yes
CUST07309,Male,0,No,No,37,Yes,No,Fiber optic,No,No,Yes,Yes,No,No internet service,Month-to-month,No,Mailed check,101.28,4639.67,No
CUST07310,Female,0,No,No,39,Yes,No,Fiber optic,No,No,No,No,No internet service,No,One year,Yes,Electronic check,115.73,7884.93,No
CUST07311,Male,0,Yes,No,67,Yes,Yes,DSL,Yes,No,No,No,No,No,Two year,Yes,Electronic check,55.86,1920.92,No
CUST07312,Female,0,Yes,Yes,53,No,No,Fiber optic,Yes,No,Yes,No,Yes,No internet service,Two year,Yes,Electronic check,70.71,2606.45,No
CUST07313,Male,0,Yes,No,19,Yes,Yes,DSL,No internet service,Yes,Yes,No,No internet service,Yes,One year,Yes,Mailed check,83.65,2532.98,No
CUST07314,Male,1,Yes,Yes,14,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,No internet service,Month-to-month,No,Electronic check,103.18,2253.22,Yes
CUST07315,Female,1,No,Yes,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Mailed check,23.19,481.11,Yes
CUST07316,Male,0,No,No,38,Yes,No,Fiber optic,No,No internet service,Yes,No internet service,Yes,Yes,Month-to-month,Yes,Credit card (automatic),76.86,1704.91,No
CUST07317,Female,0,Yes,Yes,39,Yes,Yes,DSL,Yes,No internet service,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),74.08,2181.87,Yes
CUST07318,Male,0,Yes,No,6,No,Yes,DSL,No,Yes,Yes,No,No,No,Two year,Yes,Mailed check,44.96,1544.35,No
CUST07319,Male,0,No,No,71,Yes,Yes,DSL,No,No,No internet service,No,Yes,No,One year,Yes,Electronic check,30.27,169.61,No
CUST07320,Female,1,No,No,32,Yes,No,Fiber optic,Yes,Yes,No,Yes,No internet service,Yes,Month-to-month,Yes,Mailed check,58.42,3185.01,Yes
CUST07321,Female,0,Yes,No,36,Yes,No phone service,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.85,806.7,No
